Date,Portfolio_Return
2024-01-10,0.0016823010916885207
2024-01-11,0.0016916700413160512
2024-01-12,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,0.0
2024-02-05,0.0
2024-02-06,0.0
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0068964814117707714
2024-02-23,-0.0018362935948577075
2024-02-26,0.002631453892339053
2024-02-27,-0.00012223461789688804
2024-02-28,-0.00170377341117236
2024-02-29,0.002964428510299877
2024-03-01,0.0045734197762131055
2024-03-04,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,0.0
2024-03-18,0.0
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,0.0
2024-03-25,0.0
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.00026588966528222623
2024-04-08,4.114072617826814e-05
2024-04-09,-7.712661394720933e-06
2024-04-10,-0.0003333091785148401
2024-04-11,-0.003885501330373009
2024-04-12,-0.0023991207170375394
2024-04-15,0.0005953955266317812
2024-04-16,-0.0018539058611733218
2024-04-17,0.0023937412883988096
2024-04-18,0.002069827612983577
2024-04-19,-0.0016043002690095953
2024-04-22,0.0037657210617207727
2024-04-23,0.0038509468648425084
2024-04-24,0.0014166437025447732
2024-04-25,0.0021894985220246134
2024-04-26,0.004674909564243079
2024-04-29,0.0007384137582106432
2024-04-30,-0.004313498342324573
2024-05-01,-0.0034908561612333688
2024-05-02,0.0034391450976829496
2024-05-03,0.0080478443775182
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,-0.0013277766879699281
2024-05-28,-0.003010703042167906
2024-05-29,-0.0016943884575654211
2024-05-30,0.012789073707950804
2024-05-31,0.008114039343964185
2024-06-03,-0.003198212627698538
2024-06-04,-0.00043204605868802927
2024-06-05,-0.007115030938862987
2024-06-06,0.0018606434254081483
2024-06-07,0.001129764873457817
2024-06-10,-0.0009032263514604733
2024-06-11,-0.007180356176832703
2024-06-12,-0.0072314461439139666
2024-06-13,-0.0027862147916146718
2024-06-14,-0.0011836643101779342
2024-06-17,0.001107067628886782
2024-06-18,0.0026908496747065414
2024-06-20,0.009163214102707174
2024-06-21,0.0016383714174032725
2024-06-24,0.012620462947459998
2024-06-25,-0.004584037985340661
2024-06-26,0.0002055973504332176
2024-06-27,0.00024715385420237546
2024-06-28,-0.000765589841501102
2024-07-01,-0.0030103984932288164
2024-07-02,0.00023623411383120186
2024-07-03,-0.00277113477553832
2024-07-05,0.0008288126466687196
2024-07-08,-0.00176533509610044
2024-07-09,0.002203827123267965
2024-07-10,-0.0016527855065362918
2024-07-11,0.006311683368066845
2024-07-12,-0.0011639986935966019
2024-07-15,-0.000610062733293315
2024-07-16,0.002376434228582269
2024-07-17,-0.004884655004244931
2024-07-18,0.004018635550178951
2024-07-19,0.0032719910458536617
2024-07-22,0.0003868222705985747
2024-07-23,-0.0005263452513680544
2024-07-24,0.0012750736261122775
2024-07-25,-0.002091577303570402
2024-07-26,-0.0028279214590052225
2024-07-29,0.001396144332121174
2024-07-30,-0.004723897248867348
2024-07-31,0.015511770931223
2024-08-01,-0.00831806123540042
2024-08-02,0.002407979596472354
2024-08-05,-0.00467629594696164
2024-08-06,0.002106620462209574
2024-08-07,-0.0018611859409193743
2024-08-08,0.008202311021027243
2024-08-09,0.0020138273926508356
2024-08-12,0.002751107498886185
2024-08-13,0.007436360278045018
2024-08-14,0.0009155503776879126
2024-08-15,0.005596629177437906
2024-08-16,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,0.0
2024-08-30,0.0
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-09,0.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-12,0.0
2024-09-13,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,0.0
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,0.0
2024-09-26,0.0
2024-09-27,0.0
2024-09-30,0.0
2024-10-01,0.0
2024-10-02,0.0
2024-10-03,0.0
2024-10-04,0.0
2024-10-07,0.0
2024-10-08,0.0
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.0
2024-10-25,0.0
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.008874249212416918
2024-11-08,-0.0018185588601220327
2024-11-11,-0.004319206058695113
2024-11-12,0.001599621941714402
2024-11-13,0.0008740359421221422
2024-11-14,0.0006111951064430632
2024-11-15,-0.0033889191752658255
2024-11-18,0.0007804625480118954
2024-11-19,0.00423209659664473
2024-11-20,0.0019930482785767032
2024-11-21,-0.0030456756183913636
2024-11-22,-0.0026811066259849192
2024-11-25,-0.0007861226421078781
2024-11-26,0.0014337632408628286
2024-11-27,-0.00037681077035631725
2024-11-29,0.001567095786793582
2024-12-02,0.005093482979027597
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,0.002238820873835001
2024-12-06,-0.0011067959821448703
2024-12-09,0.0019430797978540859
2024-12-10,0.005804239649907084
2024-12-11,0.0
2024-12-12,0.0
2024-12-13,0.0
2024-12-16,0.0
2024-12-17,0.0
2024-12-18,0.0
2024-12-19,0.002153376118975858
2024-12-20,0.004217917963414475
2024-12-23,-0.0002113732966129489
2024-12-24,0.0027076661591503904
2024-12-26,0.0011510960471949217
2024-12-27,-0.0005752371188774141
2024-12-30,-0.0013114207757865648
2024-12-31,0.0012727798871778773
